Activité,Statut,Date début,Date fin,Points de connaissance,Points d'exploration
Type,Nom commun,Espece,Genre,Photo,Longitude,Latitude,Taux de confiance,Mettre en doute,Confirmation
INVENTORY,,Abies alba,,non,0.1547753200287083,48.01493760220584,,non,non
INVENTORY,,,,non,0.15404702248643432,48.01435906670735,,non,non
INVENTORY,,,,non,0.15486635722149258,48.01529284008482,,non,non
INVENTORY,,Abies alba,,non,0.15383460236993776,48.01521164307112,,non,non
INVENTORY,,Abies alba,,non,0.15586853027343753,48.01099900113492,,non,non
INVENTORY,,,,non,0.1556705190910668,48.01519134379772,,non,non
INVENTORY,,,,non,-0.7567269862836691,48.08458841210659,,non,non
INVENTORY,,,,non,-0.7569735453474747,48.084938101912755,,non,non
INVENTORY,Sapin,Abies alba,Acer,non,-0.7572580365893788,48.0847767718354,,non,non
INVENTORY,,,,non,-0.7554817199707031,48.08461764606839,,non,non
INVENTORY,,,,non,-0.7553395628929138,48.08477532443921,,non,non
Mécaniques de jeu,Etat
"Trophée 1 activité, c’est un bon début",Obtenu
Trophée C’est mieux à 2,Obtenu
Trophée Jamais 2 sans 3,Obtenu
Trophée Les 4 activités de l'apocalypse,Non obtenu
Trophée Une mission qui se déroule sans accroc,Non obtenu
Statut Voyageur,Activité 4
Statut Voyageur confirmé,Activité 2
Statut Voyageur expérimenté,Activité 4
Statut Curieux des bois,Activité 1
Statut Explorateur de la forêt,Activité 2
Statut Routard des étendues forestières,Activité 4
Statut Observateur attenboisé,Activité 4
Statut Explorateur-botaniste aguerri,Activité 4
Statut Maître explorateur botaniste,Activité 4
Statut Oeil d'aigle des arbres,Activité 4
Statut Archéologue botaniste,Activité 4
Statut Grand maître arbalétiste,Non obtenu
